imageName,x1,y1,x2,y2,label
ucfAction/Diving-Side/006/4475-2_70169.jpg,258,63,228,296,diving
ucfAction/Diving-Side/006/4475-2_70045.jpg,272,65,278,333,diving
ucfAction/Diving-Side/006/4475-2_70135.jpg,260,10,283,272,diving
ucfAction/Diving-Side/006/4475-2_70151.jpg,286,37,298,228,diving
ucfAction/Diving-Side/006/4475-2_70143.jpg,277,27,251,270,diving
ucfAction/Diving-Side/006/4475-2_70137.jpg,256,18,279,229,diving
ucfAction/Diving-Side/006/4475-2_70051.jpg,267,55,292,310,diving
ucfAction/Diving-Side/006/4475-2_70055.jpg,321,32,264,300,diving
ucfAction/Diving-Side/006/4475-2_70119.jpg,335,87,263,250,diving
ucfAction/Diving-Side/006/4475-2_70103.jpg,302,57,245,285,diving
ucfAction/Diving-Side/006/4475-2_70113.jpg,293,103,248,258,diving
ucfAction/Diving-Side/006/4475-2_70153.jpg,298,43,303,276,diving
ucfAction/Diving-Side/006/4475-2_70174.jpg,241,123,214,281,diving
ucfAction/Diving-Side/006/4475-2_70133.jpg,273,3,268,252,diving
ucfAction/Diving-Side/006/4475-2_70061.jpg,347,17,273,298,diving
ucfAction/Diving-Side/006/4475-2_70165.jpg,255,30,268,309,diving
ucfAction/Diving-Side/006/4475-2_70046.jpg,251,49,286,342,diving
ucfAction/Diving-Side/006/4475-2_70127.jpg,320,5,247,250,diving
ucfAction/Diving-Side/006/4475-2_70069.jpg,333,3,264,271,diving
ucfAction/Diving-Side/006/4475-2_70167.jpg,263,44,247,325,diving
ucfAction/Diving-Side/006/4475-2_70067.jpg,330,3,243,268,diving
ucfAction/Diving-Side/006/4475-2_70048.jpg,244,36,291,339,diving
ucfAction/Diving-Side/006/4475-2_70105.jpg,291,85,252,259,diving
ucfAction/Diving-Side/006/4475-2_70125.jpg,339,33,245,247,diving
ucfAction/Diving-Side/006/4475-2_70147.jpg,267,40,287,298,diving
ucfAction/Diving-Side/006/4475-2_70141.jpg,268,29,258,256,diving
ucfAction/Diving-Side/006/4475-2_70063.jpg,356,15,247,290,diving
ucfAction/Diving-Side/006/4475-2_70109.jpg,274,100,264,255,diving
ucfAction/Diving-Side/006/4475-2_70047.jpg,262,68,279,315,diving
ucfAction/Diving-Side/006/4475-2_70163.jpg,269,30,266,319,diving
ucfAction/Diving-Side/006/4475-2_70107.jpg,291,98,247,250,diving
ucfAction/Diving-Side/006/4475-2_70161.jpg,275,32,295,319,diving
ucfAction/Diving-Side/006/4475-2_70145.jpg,271,38,249,265,diving
ucfAction/Diving-Side/006/4475-2_70053.jpg,294,55,276,298,diving
ucfAction/Diving-Side/006/4475-2_70057.jpg,342,29,259,258,diving
ucfAction/Diving-Side/006/4475-2_70171.jpg,241,89,230,299,diving
ucfAction/Diving-Side/006/4475-2_70175.jpg,249,132,205,264,diving
ucfAction/Diving-Side/006/4475-2_70065.jpg,346,7,250,275,diving
ucfAction/Diving-Side/006/4475-2_70059.jpg,344,4,257,264,diving
ucfAction/Diving-Side/006/4475-2_70111.jpg,295,108,252,248,diving
ucfAction/Diving-Side/006/4475-2_70173.jpg,240,126,222,257,diving
ucfAction/Diving-Side/006/4475-2_70159.jpg,284,33,300,291,diving
ucfAction/Diving-Side/006/4475-2_70129.jpg,312,5,258,256,diving
ucfAction/Diving-Side/006/4475-2_70139.jpg,236,21,278,276,diving
ucfAction/Diving-Side/006/4475-2_70155.jpg,266,46,338,276,diving
ucfAction/Diving-Side/006/4475-2_70131.jpg,305,4,271,253,diving
ucfAction/Diving-Side/008/4501-2_70092.jpg,340,47,208,262,diving
ucfAction/Diving-Side/008/4501-2_70174.jpg,258,139,186,203,diving
ucfAction/Diving-Side/008/4501-2_70068.jpg,291,26,232,347,diving
ucfAction/Diving-Side/008/4501-2_70074.jpg,260,77,249,283,diving
ucfAction/Diving-Side/008/4501-2_70077.jpg,301,71,213,272,diving
ucfAction/Diving-Side/008/4501-2_70083.jpg,332,62,211,240,diving
ucfAction/Diving-Side/008/4501-2_70184.jpg,268,146,252,234,diving
ucfAction/Diving-Side/008/4501-2_70169.jpg,235,131,213,231,diving
ucfAction/Diving-Side/008/4501-2_70171.jpg,242,139,211,222,diving
ucfAction/Diving-Side/008/4501-2_70091.jpg,341,57,233,224,diving
ucfAction/Diving-Side/008/4501-2_70186.jpg,275,137,248,252,diving
ucfAction/Diving-Side/008/4501-2_70192.jpg,254,164,220,238,diving
ucfAction/Diving-Side/008/4501-2_70195.jpg,257,171,200,232,diving
ucfAction/Diving-Side/008/4501-2_70162.jpg,224,80,216,231,diving
ucfAction/Diving-Side/008/4501-2_70187.jpg,255,146,260,240,diving
ucfAction/Diving-Side/008/4501-2_70080.jpg,319,65,199,280,diving
ucfAction/Diving-Side/008/4501-2_70088.jpg,341,55,233,237,diving
ucfAction/Diving-Side/008/4501-2_70160.jpg,227,69,228,224,diving
ucfAction/Diving-Side/008/4501-2_70202.jpg,251,219,150,170,diving
ucfAction/Diving-Side/008/4501-2_70070.jpg,272,48,220,308,diving
ucfAction/Diving-Side/008/4501-2_70199.jpg,251,195,144,205,diving
ucfAction/Diving-Side/008/4501-2_70180.jpg,259,138,253,238,diving
ucfAction/Diving-Side/008/4501-2_70163.jpg,222,95,226,213,diving
ucfAction/Diving-Side/008/4501-2_70159.jpg,261,73,171,218,diving
ucfAction/Diving-Side/008/4501-2_70175.jpg,248,133,209,219,diving
ucfAction/Diving-Side/008/4501-2_70204.jpg,262,229,117,164,diving
ucfAction/Diving-Side/008/4501-2_70086.jpg,344,57,218,236,diving
ucfAction/Diving-Side/008/4501-2_70165.jpg,214,107,233,244,diving
ucfAction/Diving-Side/008/4501-2_70196.jpg,254,166,179,237,diving
ucfAction/Diving-Side/008/4501-2_70183.jpg,265,145,256,234,diving
ucfAction/Diving-Side/008/4501-2_70178.jpg,276,149,203,213,diving
ucfAction/Diving-Side/008/4501-2_70097.jpg,326,12,208,257,diving
ucfAction/Diving-Side/008/4501-2_70079.jpg,324,93,221,273,diving
ucfAction/Diving-Side/008/4501-2_70207.jpg,234,231,125,156,diving
ucfAction/Diving-Side/008/4501-2_70190.jpg,248,146,245,254,diving
ucfAction/Diving-Side/008/4501-2_70085.jpg,346,59,210,246,diving
ucfAction/Diving-Side/008/4501-2_70181.jpg,255,129,263,238,diving
ucfAction/Diving-Side/008/4501-2_70095.jpg,339,24,213,246,diving
ucfAction/Diving-Side/008/4501-2_70189.jpg,232,138,278,259,diving
ucfAction/Diving-Side/008/4501-2_70198.jpg,247,181,163,223,diving
ucfAction/Diving-Side/008/4501-2_70168.jpg,239,125,199,218,diving
ucfAction/Diving-Side/008/4501-2_70177.jpg,249,133,219,214,diving
ucfAction/Diving-Side/008/4501-2_70089.jpg,339,57,234,230,diving
ucfAction/Diving-Side/008/4501-2_70166.jpg,210,105,226,237,diving
ucfAction/Diving-Side/008/4501-2_70071.jpg,251,52,253,294,diving
ucfAction/Diving-Side/008/4501-2_70201.jpg,253,208,143,185,diving
ucfAction/Diving-Side/008/4501-2_70073.jpg,252,70,242,284,diving
ucfAction/Diving-Side/008/4501-2_70205.jpg,241,243,131,148,diving
ucfAction/Diving-Side/008/4501-2_70067.jpg,307,30,194,318,diving
ucfAction/Diving-Side/008/4501-2_70082.jpg,341,64,196,238,diving
ucfAction/Diving-Side/008/4501-2_70172.jpg,249,136,219,231,diving
ucfAction/Diving-Side/008/4501-2_70193.jpg,256,154,210,249,diving
ucfAction/Diving-Side/008/4501-2_70094.jpg,331,25,234,265,diving
ucfAction/Diving-Side/008/4501-2_70076.jpg,293,75,220,282,diving
ucfAction/Diving-Side/008/4501-2_70098.jpg,328,21,201,245,diving
ucfAction/Diving-Side/test/6862-1_70072.jpg,300,22,142,269,diving
ucfAction/Diving-Side/test/6862-1_70114.jpg,294,71,125,140,diving
ucfAction/Diving-Side/test/6862-1_70096.jpg,324,63,115,153,diving
ucfAction/Diving-Side/test/6862-1_70148.jpg,273,89,138,218,diving
ucfAction/Diving-Side/test/6862-1_70140.jpg,274,78,137,203,diving
ucfAction/Diving-Side/test/6862-1_70134.jpg,276,91,144,167,diving
ucfAction/Diving-Side/test/6862-1_70164.jpg,304,109,103,274,diving
ucfAction/Diving-Side/test/6862-1_70086.jpg,311,34,154,203,diving
ucfAction/Diving-Side/test/6862-1_70100.jpg,331,73,85,149,diving
ucfAction/Diving-Side/test/6862-1_70178.jpg,303,146,103,253,diving
ucfAction/Diving-Side/test/6862-1_70144.jpg,283,78,126,210,diving
ucfAction/Diving-Side/test/6862-1_70106.jpg,318,72,103,148,diving
ucfAction/Diving-Side/test/6862-1_70092.jpg,315,48,134,164,diving
ucfAction/Diving-Side/test/6862-1_70088.jpg,318,40,128,183,diving
ucfAction/Diving-Side/test/6862-1_70156.jpg,287,88,122,256,diving
ucfAction/Diving-Side/test/6862-1_70130.jpg,275,90,157,167,diving
ucfAction/Diving-Side/test/6862-1_70142.jpg,285,81,130,204,diving
ucfAction/Diving-Side/test/6862-1_70080.jpg,309,22,132,233,diving
ucfAction/Diving-Side/test/6862-1_70128.jpg,278,95,152,155,diving
ucfAction/Diving-Side/test/6862-1_70124.jpg,277,76,159,162,diving
ucfAction/Diving-Side/test/6862-1_70152.jpg,293,85,120,243,diving
ucfAction/Diving-Side/test/6862-1_70138.jpg,277,79,142,191,diving
ucfAction/Diving-Side/test/6862-1_70166.jpg,304,111,126,279,diving
ucfAction/Diving-Side/test/6862-1_70146.jpg,280,86,123,206,diving
ucfAction/Diving-Side/test/6862-1_70174.jpg,306,128,114,275,diving
ucfAction/Diving-Side/test/6862-1_70126.jpg,272,85,165,157,diving
ucfAction/Diving-Side/test/6862-1_70154.jpg,290,91,133,250,diving
ucfAction/Diving-Side/test/6862-1_70180.jpg,294,156,100,238,diving
ucfAction/Diving-Side/test/6862-1_70090.jpg,316,45,133,170,diving
ucfAction/Diving-Side/test/6862-1_70122.jpg,283,67,156,173,diving
ucfAction/Diving-Side/test/6862-1_70076.jpg,316,34,133,229,diving
ucfAction/Diving-Side/test/6862-1_70168.jpg,304,110,133,284,diving
ucfAction/Diving-Side/test/6862-1_70094.jpg,315,43,127,168,diving
ucfAction/Diving-Side/test/6862-1_70108.jpg,320,78,106,137,diving
ucfAction/Diving-Side/test/6862-1_70116.jpg,286,72,138,143,diving
ucfAction/Diving-Side/test/6862-1_70170.jpg,303,115,153,285,diving
ucfAction/Diving-Side/test/6862-1_70162.jpg,308,100,124,270,diving
ucfAction/Diving-Side/test/6862-1_70082.jpg,318,39,129,193,diving
ucfAction/Diving-Side/test/6862-1_70074.jpg,299,30,128,239,diving
ucfAction/Diving-Side/test/6862-1_70160.jpg,293,91,142,277,diving
ucfAction/Diving-Side/test/6862-1_70104.jpg,324,77,94,138,diving
ucfAction/Diving-Side/test/6862-1_70112.jpg,311,77,114,140,diving
ucfAction/Diving-Side/test/6862-1_70176.jpg,303,127,107,276,diving
ucfAction/Diving-Side/test/6862-1_70118.jpg,287,72,145,149,diving
ucfAction/Diving-Side/test/6862-1_70098.jpg,313,68,121,153,diving
ucfAction/Diving-Side/test/6862-1_70132.jpg,271,85,161,166,diving
ucfAction/Diving-Side/test/6862-1_70158.jpg,296,100,133,265,diving
ucfAction/Diving-Side/test/6862-1_70136.jpg,276,83,138,182,diving
ucfAction/Diving-Side/test/6862-1_70150.jpg,285,90,126,233,diving
ucfAction/Diving-Side/test/6862-1_70102.jpg,318,66,105,164,diving
ucfAction/Diving-Side/test/6862-1_70172.jpg,303,122,107,281,diving
ucfAction/Diving-Side/test/6862-1_70110.jpg,322,79,98,136,diving
ucfAction/Diving-Side/test/6862-1_70084.jpg,324,34,113,177,diving
ucfAction/Diving-Side/test/6862-1_70078.jpg,292,22,149,220,diving
ucfAction/Diving-Side/test/6862-1_70120.jpg,287,62,146,164,diving
ucfAction/Diving-Side/005/4475-1_70581.jpg,233,89,242,278,diving
ucfAction/Diving-Side/005/4475-1_70542.jpg,279,41,197,335,diving
ucfAction/Diving-Side/005/4475-1_70588.jpg,172,100,346,301,diving
ucfAction/Diving-Side/005/4475-1_70591.jpg,219,112,257,285,diving
ucfAction/Diving-Side/005/4475-1_70561.jpg,217,7,220,237,diving
ucfAction/Diving-Side/005/4475-1_70587.jpg,171,87,355,314,diving
ucfAction/Diving-Side/005/4475-1_70593.jpg,191,94,258,298,diving
ucfAction/Diving-Side/005/4475-1_70543.jpg,267,54,213,320,diving
ucfAction/Diving-Side/005/4475-1_70559.jpg,215,44,310,291,diving
ucfAction/Diving-Side/005/4475-1_70553.jpg,248,100,184,301,diving
ucfAction/Diving-Side/005/4475-1_70570.jpg,244,31,252,245,diving
ucfAction/Diving-Side/005/4475-1_70572.jpg,244,5,206,260,diving
ucfAction/Diving-Side/005/4475-1_70568.jpg,241,37,214,256,diving
ucfAction/Diving-Side/005/4475-1_70560.jpg,205,20,292,230,diving
ucfAction/Diving-Side/005/4475-1_70571.jpg,254,16,214,262,diving
ucfAction/Diving-Side/005/4475-1_70579.jpg,220,114,233,241,diving
ucfAction/Diving-Side/005/4475-1_70548.jpg,299,168,185,235,diving
ucfAction/Diving-Side/005/4475-1_70569.jpg,229,29,247,277,diving
ucfAction/Diving-Side/005/4475-1_70585.jpg,188,99,336,296,diving
ucfAction/Diving-Side/005/4475-1_70578.jpg,226,104,203,244,diving
ucfAction/Diving-Side/005/4475-1_70586.jpg,181,89,343,307,diving
ucfAction/Diving-Side/005/4475-1_70583.jpg,213,118,303,285,diving
ucfAction/Diving-Side/005/4475-1_70592.jpg,221,109,234,282,diving
ucfAction/Diving-Side/005/4475-1_70554.jpg,223,78,217,325,diving
ucfAction/Diving-Side/005/4475-1_70564.jpg,184,17,242,265,diving
ucfAction/Diving-Side/005/4475-1_70595.jpg,198,128,214,241,diving
ucfAction/Diving-Side/005/4475-1_70580.jpg,231,124,232,251,diving
ucfAction/Diving-Side/005/4475-1_70584.jpg,198,110,324,292,diving
ucfAction/Diving-Side/005/4475-1_70550.jpg,289,156,179,247,diving
ucfAction/Diving-Side/005/4475-1_70562.jpg,203,3,229,259,diving
ucfAction/Diving-Side/005/4475-1_70545.jpg,272,117,212,276,diving
ucfAction/Diving-Side/005/4475-1_70582.jpg,237,96,258,280,diving
ucfAction/Diving-Side/005/4475-1_70589.jpg,190,104,328,296,diving
ucfAction/Diving-Side/005/4475-1_70547.jpg,294,144,163,257,diving
ucfAction/Diving-Side/005/4475-1_70574.jpg,195,19,252,241,diving
ucfAction/Diving-Side/005/4475-1_70576.jpg,194,71,222,258,diving
ucfAction/Diving-Side/005/4475-1_70549.jpg,300,159,203,243,diving
ucfAction/Diving-Side/005/4475-1_70557.jpg,183,49,324,299,diving
ucfAction/Diving-Side/005/4475-1_70558.jpg,204,47,326,297,diving
ucfAction/Diving-Side/005/4475-1_70563.jpg,195,2,230,277,diving
ucfAction/Diving-Side/005/4475-1_70590.jpg,210,107,294,292,diving
ucfAction/Diving-Side/005/4475-1_70552.jpg,269,112,175,289,diving
ucfAction/Diving-Side/005/4475-1_70555.jpg,198,55,258,346,diving
ucfAction/Diving-Side/005/4475-1_70594.jpg,206,104,237,286,diving
ucfAction/Diving-Side/005/4475-1_70546.jpg,272,142,198,261,diving
ucfAction/Diving-Side/005/4475-1_70565.jpg,185,32,234,264,diving
ucfAction/Diving-Side/005/4475-1_70577.jpg,222,80,203,250,diving
ucfAction/Diving-Side/005/4475-1_70541.jpg,292,20,189,347,diving
ucfAction/Diving-Side/005/4475-1_70544.jpg,271,108,212,267,diving
ucfAction/Diving-Side/005/4475-1_70567.jpg,228,42,223,270,diving
ucfAction/Diving-Side/005/4475-1_70556.jpg,188,50,278,338,diving
ucfAction/Diving-Side/005/4475-1_70551.jpg,293,136,157,266,diving
ucfAction/Diving-Side/005/4475-1_70566.jpg,215,35,220,268,diving
ucfAction/Diving-Side/005/4475-1_70575.jpg,202,47,213,263,diving
ucfAction/Diving-Side/005/4475-1_70573.jpg,222,7,219,259,diving
ucfAction/Diving-Side/009/4501-4_70087.jpg,369,108,155,209,diving
ucfAction/Diving-Side/009/4501-4_70041.jpg,374,3,209,213,diving
ucfAction/Diving-Side/009/4501-4_70141.jpg,262,59,262,273,diving
ucfAction/Diving-Side/009/4501-4_70051.jpg,397,6,198,228,diving
ucfAction/Diving-Side/009/4501-4_70131.jpg,261,35,300,296,diving
ucfAction/Diving-Side/009/4501-4_70043.jpg,375,4,209,204,diving
ucfAction/Diving-Side/009/4501-4_70161.jpg,287,131,193,257,diving
ucfAction/Diving-Side/009/4501-4_70117.jpg,250,86,284,273,diving
ucfAction/Diving-Side/009/4501-4_70047.jpg,387,5,207,206,diving
ucfAction/Diving-Side/009/4501-4_70145.jpg,267,58,252,303,diving
ucfAction/Diving-Side/009/4501-4_70021.jpg,446,24,162,322,diving
ucfAction/Diving-Side/009/4501-4_70107.jpg,289,131,208,248,diving
ucfAction/Diving-Side/009/4501-4_70159.jpg,287,110,198,279,diving
ucfAction/Diving-Side/009/4501-4_70103.jpg,318,150,190,241,diving
ucfAction/Diving-Side/009/4501-4_70037.jpg,387,7,215,245,diving
ucfAction/Diving-Side/009/4501-4_70151.jpg,254,72,265,327,diving
ucfAction/Diving-Side/009/4501-4_70113.jpg,261,104,263,262,diving
ucfAction/Diving-Side/009/4501-4_70027.jpg,439,13,192,314,diving
ucfAction/Diving-Side/009/4501-4_70049.jpg,393,4,207,213,diving
ucfAction/Diving-Side/009/4501-4_70101.jpg,341,162,175,225,diving
ucfAction/Diving-Side/009/4501-4_70133.jpg,255,27,318,287,diving
ucfAction/Diving-Side/009/4501-4_70119.jpg,247,84,290,275,diving
ucfAction/Diving-Side/009/4501-4_70139.jpg,255,38,285,291,diving
ucfAction/Diving-Side/009/4501-4_70099.jpg,325,163,195,215,diving
ucfAction/Diving-Side/009/4501-4_70089.jpg,356,135,172,191,diving
ucfAction/Diving-Side/009/4501-4_70093.jpg,338,156,203,169,diving
ucfAction/Diving-Side/009/4501-4_70039.jpg,368,3,220,225,diving
ucfAction/Diving-Side/009/4501-4_70045.jpg,390,4,202,213,diving
ucfAction/Diving-Side/009/4501-4_70135.jpg,269,41,298,285,diving
ucfAction/Diving-Side/009/4501-4_70035.jpg,408,9,172,259,diving
ucfAction/Diving-Side/009/4501-4_70147.jpg,264,53,240,318,diving
ucfAction/Diving-Side/009/4501-4_70123.jpg,262,58,286,285,diving
ucfAction/Diving-Side/009/4501-4_70111.jpg,283,120,223,236,diving
ucfAction/Diving-Side/009/4501-4_70149.jpg,263,72,259,304,diving
ucfAction/Diving-Side/009/4501-4_70097.jpg,337,163,194,188,diving
ucfAction/Diving-Side/009/4501-4_70127.jpg,261,50,296,306,diving
ucfAction/Diving-Side/009/4501-4_70155.jpg,267,92,252,307,diving
ucfAction/Diving-Side/009/4501-4_70115.jpg,259,92,265,281,diving
ucfAction/Diving-Side/009/4501-4_70053.jpg,396,3,197,209,diving
ucfAction/Diving-Side/009/4501-4_70095.jpg,317,162,220,176,diving
ucfAction/Diving-Side/009/4501-4_70153.jpg,269,78,239,321,diving
ucfAction/Diving-Side/009/4501-4_70125.jpg,245,60,308,288,diving
ucfAction/Diving-Side/009/4501-4_70143.jpg,248,44,268,296,diving
ucfAction/Diving-Side/009/4501-4_70091.jpg,343,143,198,178,diving
ucfAction/Diving-Side/009/4501-4_70157.jpg,269,89,234,306,diving
ucfAction/Diving-Side/009/4501-4_70129.jpg,261,37,281,303,diving
ucfAction/Diving-Side/009/4501-4_70031.jpg,422,8,185,280,diving
ucfAction/Diving-Side/009/4501-4_70121.jpg,260,78,285,274,diving
ucfAction/Diving-Side/009/4501-4_70025.jpg,439,10,204,332,diving
ucfAction/Diving-Side/009/4501-4_70137.jpg,262,39,299,281,diving
ucfAction/Diving-Side/009/4501-4_70033.jpg,412,8,190,249,diving
ucfAction/Diving-Side/009/4501-4_70109.jpg,277,126,222,229,diving
ucfAction/Diving-Side/009/4501-4_70029.jpg,446,8,169,295,diving
ucfAction/Diving-Side/009/4501-4_70023.jpg,442,19,186,330,diving
ucfAction/Diving-Side/009/4501-4_70105.jpg,301,144,197,227,diving
ucfAction/Diving-Side/004/2538-16_70080.jpg,322,3,174,210,diving
ucfAction/Diving-Side/004/2538-16_70158.jpg,231,111,222,198,diving
ucfAction/Diving-Side/004/2538-16_70150.jpg,222,102,185,218,diving
ucfAction/Diving-Side/004/2538-16_70044.jpg,387,91,175,254,diving
ucfAction/Diving-Side/004/2538-16_70042.jpg,401,100,162,240,diving
ucfAction/Diving-Side/004/2538-16_70102.jpg,223,3,240,225,diving
ucfAction/Diving-Side/004/2538-16_70160.jpg,225,105,250,217,diving
ucfAction/Diving-Side/004/2538-16_70156.jpg,221,118,221,193,diving
ucfAction/Diving-Side/004/2538-16_70032.jpg,431,148,128,209,diving
ucfAction/Diving-Side/004/2538-16_70100.jpg,222,2,257,199,diving
ucfAction/Diving-Side/004/2538-16_70170.jpg,253,101,186,277,diving
ucfAction/Diving-Side/004/2538-16_70078.jpg,327,3,170,204,diving
ucfAction/Diving-Side/004/2538-16_70088.jpg,275,1,215,195,diving
ucfAction/Diving-Side/004/2538-16_70046.jpg,375,86,172,251,diving
ucfAction/Diving-Side/004/2538-16_70064.jpg,308,23,282,273,diving
ucfAction/Diving-Side/004/2538-16_70086.jpg,298,1,191,212,diving
ucfAction/Diving-Side/004/2538-16_70162.jpg,231,126,258,230,diving
ucfAction/Diving-Side/004/2538-16_70084.jpg,312,2,175,205,diving
ucfAction/Diving-Side/004/2538-16_70098.jpg,227,2,260,221,diving
ucfAction/Diving-Side/004/2538-16_70062.jpg,290,31,299,256,diving
ucfAction/Diving-Side/004/2538-16_70050.jpg,330,75,219,257,diving
ucfAction/Diving-Side/004/2538-16_70036.jpg,422,140,163,228,diving
ucfAction/Diving-Side/004/2538-16_70052.jpg,320,89,228,244,diving
ucfAction/Diving-Side/004/2538-16_70048.jpg,356,76,203,259,diving
ucfAction/Diving-Side/004/2538-16_70177.jpg,242,131,192,256,diving
ucfAction/Diving-Side/004/2538-16_70094.jpg,230,3,268,230,diving
ucfAction/Diving-Side/004/2538-16_70072.jpg,339,2,198,222,diving
ucfAction/Diving-Side/004/2538-16_70056.jpg,314,72,255,248,diving
ucfAction/Diving-Side/004/2538-16_70096.jpg,227,2,273,241,diving
ucfAction/Diving-Side/004/2538-16_70076.jpg,325,3,190,216,diving
ucfAction/Diving-Side/004/2538-16_70110.jpg,212,17,228,203,diving
ucfAction/Diving-Side/004/2538-16_70068.jpg,331,9,244,245,diving
ucfAction/Diving-Side/004/2538-16_70034.jpg,417,138,143,226,diving
ucfAction/Diving-Side/004/2538-16_70070.jpg,337,2,213,245,diving
ucfAction/Diving-Side/004/2538-16_70060.jpg,314,54,272,267,diving
ucfAction/Diving-Side/004/2538-16_70108.jpg,209,5,232,212,diving
ucfAction/Diving-Side/004/2538-16_70104.jpg,220,4,225,207,diving
ucfAction/Diving-Side/004/2538-16_70106.jpg,217,1,242,214,diving
ucfAction/Diving-Side/004/2538-16_70074.jpg,326,3,187,210,diving
ucfAction/Diving-Side/004/2538-16_70166.jpg,238,99,239,275,diving
ucfAction/Diving-Side/004/2538-16_70082.jpg,314,2,181,216,diving
ucfAction/Diving-Side/004/2538-16_70168.jpg,240,101,219,273,diving
ucfAction/Diving-Side/004/2538-16_70154.jpg,219,108,196,223,diving
ucfAction/Diving-Side/004/2538-16_70176.jpg,242,123,169,252,diving
ucfAction/Diving-Side/004/2538-16_70172.jpg,236,93,191,289,diving
ucfAction/Diving-Side/004/2538-16_70092.jpg,251,3,249,232,diving
ucfAction/Diving-Side/004/2538-16_70038.jpg,421,129,157,225,diving
ucfAction/Diving-Side/004/2538-16_70090.jpg,264,2,233,195,diving
ucfAction/Diving-Side/004/2538-16_70054.jpg,313,81,240,248,diving
ucfAction/Diving-Side/004/2538-16_70040.jpg,412,126,161,222,diving
ucfAction/Diving-Side/004/2538-16_70164.jpg,240,105,236,265,diving
ucfAction/Diving-Side/004/2538-16_70058.jpg,298,59,270,282,diving
ucfAction/Diving-Side/004/2538-16_70066.jpg,305,21,280,267,diving
ucfAction/Diving-Side/004/2538-16_70174.jpg,229,109,196,263,diving
ucfAction/Diving-Side/004/2538-16_70152.jpg,215,108,197,216,diving
ucfAction/Diving-Side/002/2538-11_70041.jpg,288,38,203,227,diving
ucfAction/Diving-Side/002/2538-11_70060.jpg,282,103,149,187,diving
ucfAction/Diving-Side/002/2538-11_70140.jpg,221,186,182,216,diving
ucfAction/Diving-Side/002/2538-11_70046.jpg,290,40,166,213,diving
ucfAction/Diving-Side/002/2538-11_70141.jpg,222,192,176,209,diving
ucfAction/Diving-Side/002/2538-11_70027.jpg,251,60,195,235,diving
ucfAction/Diving-Side/002/2538-11_70134.jpg,220,178,228,220,diving
ucfAction/Diving-Side/002/2538-11_70123.jpg,234,175,146,177,diving
ucfAction/Diving-Side/002/2538-11_70034.jpg,295,57,195,228,diving
ucfAction/Diving-Side/002/2538-11_70137.jpg,223,181,204,220,diving
ucfAction/Diving-Side/002/2538-11_70053.jpg,260,89,170,190,diving
ucfAction/Diving-Side/002/2538-11_70128.jpg,226,190,215,196,diving
ucfAction/Diving-Side/002/2538-11_70015.jpg,214,44,197,279,diving
ucfAction/Diving-Side/002/2538-11_70147.jpg,221,225,141,174,diving
ucfAction/Diving-Side/002/2538-11_70045.jpg,290,29,172,223,diving
ucfAction/Diving-Side/002/2538-11_70059.jpg,283,103,153,189,diving
ucfAction/Diving-Side/002/2538-11_70037.jpg,291,56,200,213,diving
ucfAction/Diving-Side/002/2538-11_70052.jpg,262,65,174,202,diving
ucfAction/Diving-Side/002/2538-11_70043.jpg,298,35,179,214,diving
ucfAction/Diving-Side/002/2538-11_70133.jpg,225,194,223,205,diving
ucfAction/Diving-Side/002/2538-11_70026.jpg,257,80,189,232,diving
ucfAction/Diving-Side/002/2538-11_70136.jpg,222,184,213,219,diving
ucfAction/Diving-Side/002/2538-11_70139.jpg,215,195,195,205,diving
ucfAction/Diving-Side/002/2538-11_70017.jpg,208,59,205,266,diving
ucfAction/Diving-Side/002/2538-11_70039.jpg,285,25,210,248,diving
ucfAction/Diving-Side/002/2538-11_70049.jpg,282,50,162,210,diving
ucfAction/Diving-Side/002/2538-11_70127.jpg,219,189,212,191,diving
ucfAction/Diving-Side/002/2538-11_70126.jpg,228,190,194,184,diving
ucfAction/Diving-Side/002/2538-11_70056.jpg,264,88,167,194,diving
ucfAction/Diving-Side/002/2538-11_70146.jpg,230,227,125,174,diving
ucfAction/Diving-Side/002/2538-11_70130.jpg,215,189,236,191,diving
ucfAction/Diving-Side/002/2538-11_70048.jpg,287,44,164,214,diving
ucfAction/Diving-Side/002/2538-11_70143.jpg,231,203,150,199,diving
ucfAction/Diving-Side/002/2538-11_70125.jpg,225,179,190,169,diving
ucfAction/Diving-Side/002/2538-11_70058.jpg,277,102,149,189,diving
ucfAction/Diving-Side/002/2538-11_70129.jpg,222,192,222,192,diving
ucfAction/Diving-Side/002/2538-11_70051.jpg,261,54,179,214,diving
ucfAction/Diving-Side/002/2538-11_70030.jpg,282,59,197,228,diving
ucfAction/Diving-Side/002/2538-11_70121.jpg,222,165,152,179,diving
ucfAction/Diving-Side/002/2538-11_70057.jpg,274,93,164,192,diving
ucfAction/Diving-Side/002/2538-11_70145.jpg,240,223,119,180,diving
ucfAction/Diving-Side/002/2538-11_70131.jpg,222,207,231,182,diving
ucfAction/Diving-Side/002/2538-11_70019.jpg,214,67,209,270,diving
ucfAction/Diving-Side/002/2538-11_70124.jpg,217,163,185,186,diving
ucfAction/Diving-Side/002/2538-11_70023.jpg,247,84,197,240,diving
ucfAction/Diving-Side/002/2538-11_70061.jpg,292,108,139,189,diving
